2, 7, 5, 1.79769e+308
2, 7, 6, 17.7381
2, 7, 7, 17.8917
2, 7, 8, 18.0515
2, 7, 9, 18.218
2, 8, 1, 1.79769e+308
2, 8, 2, 1.79769e+308
2, 8, 3, 1.79769e+308
2, 8, 4, 1.79769e+308
2, 8, 5, 1.79769e+308
2, 8, 6, 16.4786
2, 8, 7, 16.5857
2, 8, 8, 16.6964
2, 8, 9, 16.811
2, 9, 1, 1.79769e+308
2, 9, 2, 1.79769e+308
2, 9, 3, 1.79769e+308
2, 9, 4, 1.79769e+308
2, 9, 5, 1.79769e+308
2, 9, 6, 15.5728
2, 9, 7, 15.6517
2, 9, 8, 15.733
2, 9, 9, 15.8166
3, 1, 1, 1.79769e+308
3, 1, 2, 1.79769e+308
3, 1, 3, 1.79769e+308
3, 1, 4, 1.79769e+308
3, 1, 5, 1.79769e+308
3, 1, 6, 1.79769e+308
3, 1, 7, 1.79769e+308
3, 1, 8, 1.79769e+308
3, 1, 9, 1.79769e+308
3, 2, 1, 1.79769e+308
3, 2, 2, 1.79769e+308
3, 2, 3, 1.79769e+308
3, 2, 4, 1.79769e+308
3, 2, 5, 1.79769e+308
3, 2, 6, 1.79769e+308
3, 2, 7, 1.79769e+308
3, 2, 8, 1.79769e+308
3, 2, 9, 1.79769e+308
3, 3, 1, 1.79769e+308
3, 3, 2, 1.79769e+308
3, 3, 3, 1.79769e+308
3, 3, 4, 1.79769e+308
3, 3, 5, 1.79769e+308
3, 3, 6, 1.79769e+308
3, 3, 7, 1.79769e+308
3, 3, 8, 1.79769e+308
3, 3, 9, 1.79769e+308
3, 4, 1, 1.79769e+308
3, 4, 2, 1.79769e+308
3, 4, 3, 1.79769e+308
3, 4, 4, 1.79769e+308
3, 4, 5, 1.79769e+308
3, 4, 6, 1.79769e+308
3, 4, 7, 1.79769e+308
3, 4, 8, 1.79769e+308
3, 4, 9, 1.79769e+308
3, 5, 1, 1.79769e+308
3, 5, 2, 1.79769e+308
3, 5, 3, 1.79769e+308
3, 5, 4, 1.79769e+308
3, 5, 5, 1.79769e+308
3, 5, 6, 1.79769e+308
3, 5, 7, 20.4675
3, 5, 8, 21
3, 5, 9, 21.5823
3, 6, 1, 1.79769e+308
3, 6, 2, 1.79769e+308
3, 6, 3, 1.79769e+308
3, 6, 4, 1.79769e+308
3, 6, 5, 1.79769e+308
3, 6, 6, 16.6364
3, 6, 7, 16.8822
3, 6, 8, 17.1429
3, 6, 9, 17.4197
3, 7, 1, 1.79769e+308
3, 7, 2, 1.79769e+308
3, 7, 3, 1.79769e+308
3, 7, 4, 1.79769e+308
3, 7, 5, 14.63
3, 7, 6, 14.7725
3, 7, 7, 14.9213
3, 7, 8, 15.0769
3, 7, 9, 15.2398
3, 8, 1, 1.79769e+308
3, 8, 2, 1.79769e+308
3, 8, 3, 1.79769e+308
3, 8, 4, 1.79769e+308
3, 8, 5, 13.4804
3, 8, 6, 13.5769
3, 8, 7, 13.6769
3, 8, 8, 13.7806
3, 8, 9, 13.8883
3, 9, 1, 1.79769e+308
3, 9, 2, 1.79769e+308
3, 9, 3, 1.79769e+308
3, 9, 4, 1.79769e+308
3, 9, 5, 12.673
3, 9, 6, 12.7428
3, 9, 7, 12.8147
3, 9, 8, 12.8889
3, 9, 9, 12.9654
4, 1, 1, 1.79769e+308
4, 1, 2, 1.79769e+308
4, 1, 3, 1.79769e+308
4, 1, 4, 1.79769e+308
4, 1, 5, 1.79769e+308
4, 1, 6, 1.79769e+308
4, 1, 7, 1.79769e+308
4, 1, 8, 1.79769e+308
4, 1, 9, 1.79769e+308
4, 2, 1, 1.79769e+308
4, 2, 2, 1.79769e+308
4, 2, 3, 1.79769e+308
4, 2, 4, 1.79769e+308
4, 2, 5, 1.79769e+308
4, 2, 6, 1.79769e+308
4, 2, 7, 1.79769e+308
4, 2, 8, 1.79769e+308
4, 2, 9, 1.79769e+308
4, 3, 1, 1.79769e+308
4, 3, 2, 1.79769e+308
4, 3, 3, 1.79769e+308
4, 3, 4, 1.79769e+308
4, 3, 5, 1.79769e+308
4, 3, 6, 1.79769e+308
4, 3, 7, 1.79769e+308
4, 3, 8, 1.79769e+308
4, 3, 9, 1.79769e+308
4, 4, 1, 1.79769e+308
4, 4, 2, 1.79769e+308
4, 4, 3, 1.79769e+308
4, 4, 4, 1.79769e+308
4, 4, 5, 1.79769e+308
4, 4, 6, 1.79769e+308
4, 4, 7, 1.79769e+308
4, 4, 8, 1.79769e+308
4, 4, 9, 1.79769e+308
4, 5, 1, 1.79769e+308
4, 5, 2, 1.79769e+308
4, 5, 3, 1.79769e+308
4, 5, 4, 1.79769e+308
4, 5, 5, 1.79769e+308
4, 5, 6, 17.25
4, 5, 7, 17.871
4, 5, 8, 18.5714
4, 5, 9, 19.3687
4, 6, 1, 1.79769e+308
4, 6, 2, 1.79769e+308
4, 6, 3, 1.79769e+308
4, 6, 4, 1.79769e+308
4, 6, 5, 13.2351
4, 6, 6, 13.4725
4, 6, 7, 13.7268
4, 6, 8, 14
4, 6, 9, 14.2943
4, 7, 1, 1.79769e+308
4, 7, 2, 1.79769e+308
4, 7, 3, 1.79769e+308
4, 7, 4, 11.3801
4, 7, 5, 11.5074
4, 7, 6, 11.641
4, 7, 7, 11.7815
4, 7, 8, 11.9294
4, 7, 9, 12.0853
4, 8, 1, 1.79769e+308
4, 8, 2, 1.79769e+308
4, 8, 3, 1.79769e+308
4, 8, 4, 10.375
4, 8, 5, 10.458
4, 8, 6, 10.5442
4, 8, 7, 10.6339
4, 8, 8, 10.7273
4, 8, 9, 10.8246
4, 9, 1, 1.79769e+308
4, 9, 2, 1.79769e+308
4, 9, 3, 1.79769e+308
4, 9, 4, 9.69059
4, 9, 5, 9.7491
4, 9, 6, 9.80952
4, 9, 7, 9.87196
4, 9, 8, 9.93651
4, 9, 9, 10.0033
5, 1, 1, 1.79769e+308
5, 1, 2, 1.79769e+308
5, 1, 3, 1.79769e+308
5, 1, 4, 1.79769e+308
5, 1, 5, 1.79769e+308
5, 1, 6, 1.79769e+308
5, 1, 7, 1.79769e+308
5, 1, 8, 1.79769e+308
5, 1, 9, 1.79769e+308
5, 2, 1, 1.79769e+308
5, 2, 2, 1.79769e+308
5, 2, 3, 1.79769e+308
5, 2, 4, 1.79769e+308
5, 2, 5, 1.79769e+308
5, 2, 6, 1.79769e+308
5, 2, 7, 1.79769e+308
5, 2, 8, 1.79769e+308
5, 2, 9, 1.79769e+308
5, 3, 1, 1.79769e+308
5, 3, 2, 1.79769e+308
5, 3, 3, 1.79769e+308
5, 3, 4, 1.79769e+308
5, 3, 5, 1.79769e+308
5, 3, 6, 1.79769e+308
5, 3, 7, 1.79769e+308
5, 3, 8, 1.79769e+308
5, 3, 9, 1.79769e+308
5, 4, 1, 1.79769e+308
5, 4, 2, 1.79769e+308
5, 4, 3, 1.79769e+308
5, 4, 4, 1.79769e+308
5, 4, 5, 1.79769e+308
5, 4, 6, 1.79769e+308
5, 4, 7, 1.79769e+308
5, 4, 8, 1.79769e+308
5, 4, 9, 1.79769e+308
5, 5, 1, 1.79769e+308
5, 5, 2, 1.79769e+308
5, 5, 3, 1.79769e+308
5, 5, 4, 1.79769e+308
5, 5, 5, 13.8534
5, 5, 6, 14.6667
5, 5, 7, 15.6475
5, 5, 8, 16.8571
5, 5, 9, 18.3915
5, 6, 1, 1.79769e+308
5, 6, 2, 1.79769e+308
5, 6, 3, 1.79769e+308
5, 6, 4, 9.54113
5, 6, 5, 9.76074
5, 6, 6, 10
5, 6, 7, 10.2618
5, 6, 8, 10.5497
5, 6, 9, 10.868
5, 7, 1, 1.79769e+308
5, 7, 2, 1.79769e+308
5, 7, 3, 7.93368
5, 7, 4, 8.03846
5, 7, 5, 8.14927
5, 7, 6, 8.26667
5, 7, 7, 8.39127
5, 7, 8, 8.52381
5, 7, 9, 8.66509
5, 8, 1, 1.79769e+308
5, 8, 2, 1.79769e+308
5, 8, 3, 7.13031
5, 8, 4, 7.19508
5, 8, 5, 7.26269
5, 8, 6, 7.33333
5, 8, 7, 7.40721
5, 8, 8, 7.48457
5, 8, 9, 7.56567
5, 9, 1, 1.79769e+308
5, 9, 2, 1.79769e+308
5, 9, 3, 6.60532
5, 9, 4, 6.64957
5, 9, 5, 6.69539
5, 9, 6, 6.74286
5, 9, 7, 6.79207
5, 9, 8, 6.84314
5, 9, 9, 6.89616
6, 1, 1, 1.79769e+308
6, 1, 2, 1.79769e+308
6, 1, 3, 1.79769e+308
6, 1, 4, 1.79769e+308
6, 1, 5, 1.79769e+308
6, 1, 6, 1.79769e+308
6, 1, 7, 1.79769e+308
6, 1, 8, 1.79769e+308
6, 1, 9, 1.79769e+308
6, 2, 1, 1.79769e+308
6, 2, 2, 1.79769e+308
6, 2, 3, 1.79769e+308
6, 2, 4, 1.79769e+308
6, 2, 5, 1.79769e+308
6, 2, 6, 1.79769e+308
6, 2, 7, 1.79769e+308
6, 2, 8, 1.79769e+308
6, 2, 9, 1.79769e+308
6, 3, 1, 1.79769e+308
6, 3, 2, 1.79769e+308
6, 3, 3, 1.79769e+308
6, 3, 4, 1.79769e+308
6, 3, 5, 1.79769e+308
6, 3, 6, 1.79769e+308
6, 3, 7, 1.79769e+308
6, 3, 8, 1.79769e+308
6, 3, 9, 1.79769e+308
6, 4, 1, 1.79769e+308
6, 4, 2, 1.79769e+308
6, 4, 3, 1.79769e+308
6, 4, 4, 1.79769e+308
6, 4, 5, 1.79769e+308
6, 4, 6, 1.79769e+308
6, 4, 7, 1.79769e+308
6, 4, 8, 1.79769e+308
6, 4, 9, 1.79769e+308
6, 5, 1, 1.79769e+308
6, 5, 2, 1.79769e+308
6, 5, 3, 1.79769e+308
6, 5, 4, 1.79769e+308
6, 5, 5, 1.79769e+308
6, 5, 6, 1.79769e+308
6, 5, 7, 1.79769e+308
6, 5, 8, 1.79769e+308
6, 5, 9, 1.79769e+308
6, 6, 1, 1.79769e+308
6, 6, 2, 1.79769e+308
6, 6, 3, 1.79769e+308
6, 6, 4, 11
6, 6, 5, 11.3846
6, 6, 6, 11.8195
6, 6, 7, 12.316
6, 6, 8, 12.8889
6, 6, 9, 13.5584
6, 7, 1, 1.79769e+308
6, 7, 2, 1.79769e+308
6, 7, 3, 8.53159
6, 7, 4, 8.67692
6, 7, 5, 8.83265
6, 7, 6, 9
6, 7, 7, 9.18039
6, 7, 8, 9.37549
6, 7, 9, 9.5873
6, 8, 1, 1.79769e+308
6, 8, 2, 1.79769e+308
6, 8, 3, 7.47364
6, 8, 4, 7.55556
6, 8, 5, 7.64165
6, 8, 6, 7.73225
6, 8, 7, 7.82775
6, 8, 8, 7.92857
6, 8, 9, 8.03519
6, 9, 1, 1.79769e+308
6, 9, 2, 1.79769e+308
6, 9, 3, 6.82889
6, 9, 4, 6.88199
6, 9, 5, 6.9372
6, 9, 6, 6.99465
6, 9, 7, 7.05449
6, 9, 8, 7.11688
6, 9, 9, 7.18199
7, 1, 1, 1.79769e+308
7, 1, 2, 1.79769e+308
7, 1, 3, 1.79769e+308
7, 1, 4, 1.79769e+308
7, 1, 5, 1.79769e+308
7, 1, 6, 1.79769e+308
7, 1, 7, 1.79769e+308
7, 1, 8, 1.79769e+308
7, 1, 9, 1.79769e+308
7, 2, 1, 1.79769e+308
7, 2, 2, 1.79769e+308
7, 2, 3, 1.79769e+308
7, 2, 4, 1.79769e+308
7, 2, 5, 1.79769e+308
7, 2, 6, 1.79769e+308
7, 2, 7, 1.79769e+308
7, 2, 8, 1.79769e+308
7, 2, 9, 1.79769e+308
7, 3, 1, 1.79769e+308
7, 3, 2, 1.79769e+308
7, 3, 3, 1.79769e+308
7, 3, 4, 1.79769e+308
7, 3, 5, 1.79769e+308
7, 3, 6, 1.79769e+308
7, 3, 7, 1.79769e+308
7, 3, 8, 1.79769e+308
7, 3, 9, 1.79769e+308
7, 4, 1, 1.79769e+308
7, 4, 2, 1.79769e+308
7, 4, 3, 1.79769e+308
7, 4, 4, 1.79769e+308
7, 4, 5, 1.79769e+308
7, 4, 6, 1.79769e+308
7, 4, 7, 1.79769e+308
7, 4, 8, 1.79769e+308
7, 4, 9, 1.79769e+308
7, 5, 1, 1.79769e+308
7, 5, 2, 1.79769e+308
7, 5, 3, 1.79769e+308
7, 5, 4, 1.79769e+308
7, 5, 5, 1.79769e+308
7, 5, 6, 1.79769e+308
7, 5, 7, 1.79769e+308
7, 5, 8, 1.79769e+308
7, 5, 9, 1.79769e+308
7, 6, 1, 1.79769e+308
7, 6, 2, 1.79769e+308
7, 6, 3, 1.79769e+308
7, 6, 4, 1.79769e+308
7, 6, 5, 1.79769e+308
7, 6, 6, 16.2222
7, 6, 7, 17.7143
7, 6, 8, 19.6863
7, 6, 9, 22.4242
7, 7, 1, 1.79769e+308
7, 7, 2, 1.79769e+308
7, 7, 3, 1.79769e+308
7, 7, 4, 9.66667
7, 7, 5, 9.91265
7, 7, 6, 10.1836
7, 7, 7, 10.4837
7, 7, 8, 10.8182
7, 7, 9, 11.1938
7, 8, 1, 1.79769e+308
7, 8, 2, 1.79769e+308
7, 8, 3, 7.93658
7, 8, 4, 8.04598
7, 8, 5, 8.16213
7, 8, 6, 8.28571
7, 8, 7, 8.41751
7, 8, 8, 8.5584
7, 8, 9, 8.70943
7, 9, 1, 1.79769e+308
7, 9, 2, 1.79769e+308
7, 9, 3, 7.11064
7, 9, 4, 7.17647
7, 9, 5, 7.24531
7, 9, 6, 7.31738
7, 9, 7, 7.39293
7, 9, 8, 7.47222
7, 9, 9, 7.55556
8, 1, 1, 1.79769e+308
8, 1, 2, 1.79769e+308
8, 1, 3, 1.79769e+308
8, 1, 4, 1.79769e+308
8, 1, 5, 1.79769e+308
8, 1, 6, 1.79769e+308
8, 1, 7, 1.79769e+308
8, 1, 8, 1.79769e+308
8, 1, 9, 1.79769e+308
8, 2, 1, 1.79769e+308
8, 2, 2, 1.79769e+308
8, 2, 3, 1.79769e+308
8, 2, 4, 1.79769e+308
8, 2, 5, 1.79769e+308
8, 2, 6, 1.79769e+308
8, 2, 7, 1.79769e+308
8, 2, 8, 1.79769e+308
8, 2, 9, 1.79769e+308
8, 3, 1, 1.79769e+308
8, 3, 2, 1.79769e+308
8, 3, 3, 1.79769e+308
8, 3, 4, 1.79769e+308
8, 3, 5, 1.79769e+308
8, 3, 6, 1.79769e+308
8, 3, 7, 1.79769e+308
8, 3, 8, 1.79769e+308
8, 3, 9, 1.79769e+308
8, 4, 1, 1.79769e+308
8, 4, 2, 1.79769e+308
8, 4, 3, 1.79769e+308
8, 4, 4, 1.79769e+308
8, 4, 5, 1.79769e+308
8, 4, 6, 1.79769e+308
8, 4, 7, 1.79769e+308
8, 4, 8, 1.79769e+308
8, 4, 9, 1.79769e+308
8, 5, 1, 1.79769e+308
8, 5, 2, 1.79769e+308
8, 5, 3, 1.79769e+308
8, 5, 4, 1.79769e+308
8, 5, 5, 1.79769e+308
8, 5, 6, 1.79769e+308
8, 5, 7, 1.79769e+308
8, 5, 8, 1.79769e+308
8, 5, 9, 1.79769e+308
8, 6, 1, 1.79769e+308
8, 6, 2, 1.79769e+308
8, 6, 3, 1.79769e+308
8, 6, 4, 1.79769e+308
8, 6, 5, 1.79769e+308
8, 6, 6, 1.79769e+308
8, 6, 7, 1.79769e+308
8, 6, 8, 1.79769e+308
8, 6, 9, 1.79769e+308
8, 7, 1, 1.79769e+308
8, 7, 2, 1.79769e+308
8, 7, 3, 1.79769e+308
8, 7, 4, 11.4534
8, 7, 5, 11.9316
8, 7, 6, 12.4848
8, 7, 7, 13.1332
8, 7, 8, 13.9048
8, 7, 9, 14.8401
8, 8, 1, 1.79769e+308
8, 8, 2, 1.79769e+308
8, 8, 3, 8.60351
8, 8, 4, 8.7619
8, 8, 5, 8.93281
8, 8, 6, 9.11785
8, 8, 7, 9.31896
8, 8, 8, 9.53846
8, 8, 9, 9.77915
8, 9, 1, 1.79769e+308
8, 9, 2, 1.79769e+308
8, 9, 3, 7.47974
8, 9, 4, 7.56506
8, 9, 5, 7.65501
8, 9, 6, 7.75
8, 9, 7, 7.85049
8, 9, 8, 7.95699
8, 9, 9, 8.0701
9, 1, 1, 1.79769e+308
9, 1, 2, 1.79769e+308
9, 1, 3, 1.79769e+308
9, 1, 4, 1.79769e+308
9, 1, 5, 1.79769e+308
9, 1, 6, 1.79769e+308
9, 1, 7, 1.79769e+308
9, 1, 8, 1.79769e+308
9, 1, 9, 1.79769e+308
9, 2, 1, 1.79769e+308
9, 2, 2, 1.79769e+308
9, 2, 3, 1.79769e+308
9, 2, 4, 1.79769e+308
9, 2, 5, 1.79769e+308
9, 2, 6, 1.79769e+308
9, 2, 7, 1.79769e+308
9, 2, 8, 1.79769e+308
9, 2, 9, 1.79769e+308
9, 3, 1, 1.79769e+308
9, 3, 2, 1.79769e+308
9, 3, 3, 1.79769e+308
9, 3, 4, 1.79769e+308
9, 3, 5, 1.79769e+308
9, 3, 6, 1.79769e+308
9, 3, 7, 1.79769e+308
9, 3, 8, 1.79769e+308
9, 3, 9, 1.79769e+308
9, 4, 1, 1.79769e+308
9, 4, 2, 1.79769e+308
9, 4, 3, 1.79769e+308
9, 4, 4, 1.79769e+308
9, 4, 5, 1.79769e+308
9, 4, 6, 1.79769e+308
9, 4, 7, 1.79769e+308
9, 4, 8, 1.79769e+308
9, 4, 9, 1.79769e+308
9, 5, 1, 1.79769e+308
9, 5, 2, 1.79769e+308
9, 5, 3, 1.79769e+308
9, 5, 4, 1.79769e+308
9, 5, 5, 1.79769e+308
9, 5, 6, 1.79769e+308
9, 5, 7, 1.79769e+308
9, 5, 8, 1.79769e+308
9, 5, 9, 1.79769e+308
9, 6, 1, 1.79769e+308
9, 6, 2, 1.79769e+308
9, 6, 3, 1.79769e+308
9, 6, 4, 1.79769e+308
9, 6, 5, 1.79769e+308
9, 6, 6, 1.79769e+308
9, 6, 7, 1.79769e+308
9, 6, 8, 1.79769e+308
9, 6, 9, 1.79769e+308
9, 7, 1, 1.79769e+308
9, 7, 2, 1.79769e+308
9, 7, 3, 1.79769e+308
9, 7, 4, 1.79769e+308
9, 7, 5, 1.79769e+308
9, 7, 6, 1.79769e+308
9, 7, 7, 1.79769e+308
9, 7, 8, 1.79769e+308
9, 7, 9, 1.79769e+308
9, 8, 1, 1.79769e+308
9, 8, 2, 1.79769e+308
9, 8, 3, 1.79769e+308
9, 8, 4, 9.92593
9, 8, 5, 10.2153
9, 8, 6, 10.5385
9, 8, 7, 10.902
9, 8, 8, 11.3143
9, 8, 9, 11.7865
9, 9, 1, 1.79769e+308
9, 9, 2, 1.79769e+308
9, 9, 3, 7.98939
9, 9, 4, 8.10714
9, 9, 5, 8.2328
9, 9, 6, 8.36725
9, 9, 7, 8.51148
9, 9, 8, 8.66667
9, 9, 9, 8.83419
